tx_i,date,transaction_type,effect e_i,effect tx_i,effect edge_i,effect currency,effect is_credit
573,2012-05-09,distribution,2878,573,18,USD,1
574,2012-05-09,recalled_contribution,535,574,18,USD,1
575,2012-07-12,contribution,536,575,18,USD,0
576,2012-08-09,distribution,2880,576,18,USD,1
577,2012-11-25,distribution,2882,577,18,USD,1
578,2012-11-25,contribution,537,578,18,USD,0
579,2012-12-18,contribution,538,579,18,USD,0
580,2012-12-18,distribution,539,580,18,USD,1
581,2013-01-15,contribution,542,581,18,USD,0
582,2013-02-13,distribution,543,582,18,USD,1
583,2013-04-14,contribution,546,583,18,USD,0
584,2013-05-02,distribution,547,584,18,USD,1
585,2013-05-02,contribution,550,585,18,USD,0
586,2013-08-04,distribution,551,586,18,USD,1
587,2013-08-13,contribution,554,587,18,USD,0
588,2013-10-15,contribution,555,588,18,USD,0
589,2013-12-22,contribution,556,589,18,USD,0
590,2013-12-22,distribution,557,590,18,USD,1
591,2011-11-28,commitment,1569,591,19,USD,0
592,2012-04-25,contribution,560,592,19,USD,0
593,2012-05-08,contribution,561,593,19,USD,0
594,2012-07-17,edge_fee_reimbursement,562,594,19,USD,1
595,2012-07-17,contribution,563,595,19,USD,0
596,2012-07-17,recalled_contribution,564,596,19,USD,1
597,2012-10-15,contribution,565,597,19,USD,0
598,2012-11-04,contribution,566,598,19,USD,0
599,2012-12-02,distribution,567,599,19,USD,1
600,2013-01-15,contribution,568,600,19,USD,0
601,2013-03-26,distribution,569,601,19,USD,1
602,2013-04-14,contribution,572,602,19,USD,0
603,2013-05-08,contribution,573,603,19,USD,0
604,2013-06-27,distribution,574,604,19,USD,1
605,2013-07-18,contribution,577,605,19,USD,0
606,2013-09-01,contribution,578,606,19,USD,0
607,2013-10-15,distribution,579,607,19,USD,1
608,2013-10-15,contribution,582,608,19,USD,0
609,2013-12-31,contribution,583,609,19,USD,0
610,2009-11-26,commitment,584,610,20,USD,0
611,2009-11-26,contribution,585,611,20,USD,0
612,2010-05-06,distribution,2884,612,20,USD,1
613,2010-05-13,contribution,586,613,20,USD,0
614,2010-08-03,distribution,2886,614,20,USD,1
615,2010-09-21,contribution,587,615,20,USD,0
616,2010-11-03,distribution,2888,616,20,USD,1
617,2011-02-07,distribution,2890,617,20,USD,1
618,2011-02-16,contribution,588,618,20,USD,0
619,2011-03-10,contribution,589,619,20,USD,0
620,2011-05-03,distribution,2892,620,20,USD,1
621,2011-07-21,contribution,590,621,20,USD,0
622,2011-08-03,distribution,2894,622,20,USD,1
623,2011-09-26,contribution,591,623,20,USD,0
624,2011-11-01,distribution,2896,624,20,USD,1
625,2011-11-03,contribution,592,625,20,USD,0
626,2011-11-27,contribution,593,626,20,USD,0
627,2011-12-11,contribution,594,627,20,USD,0
628,2012-02-19,distribution,2898,628,20,USD,1
629,2012-02-27,distribution,2900,629,20,USD,1
630,2012-05-01,distribution,2902,630,20,USD,1
631,2012-05-03,distribution,2904,631,20,USD,1
632,2012-07-17,distribution,2906,632,20,USD,1
633,2012-08-15,distribution,2908,633,20,USD,1
634,2012-09-04,distribution,2916,634,20,USD,1
635,2012-10-21,distribution,2914,635,20,USD,1
636,2012-11-04,distribution,2912,636,20,USD,1
637,2013-01-17,distribution,2910,637,20,USD,1
638,2013-01-31,distribution,595,638,20,USD,1
639,2013-05-02,distribution,598,639,20,USD,1
640,2013-07-02,distribution,601,640,20,USD,1
641,2013-08-01,distribution,604,641,20,USD,1
642,2013-10-15,distribution,607,642,20,USD,1
643,2013-11-03,distribution,610,643,20,USD,1
644,2012-04-25,commitment,613,644,21,USD,0
645,2012-04-25,contribution,614,645,21,USD,0
646,2012-07-10,contribution,615,646,21,USD,0
647,2012-08-01,contribution,616,647,21,USD,0
648,2012-08-26,contribution,617,648,21,USD,0
649,2012-09-12,contribution,618,649,21,USD,0
650,2012-10-31,contribution,619,650,21,USD,0
651,2012-11-06,contribution,620,651,21,USD,0
652,2013-01-31,distribution,621,652,21,USD,1
653,2013-05-02,distribution,624,653,21,USD,1
654,2013-05-26,contribution,627,654,21,USD,0
655,2013-07-08,contribution,628,655,21,USD,0
656,2013-08-01,distribution,629,656,21,USD,1
657,2013-09-29,distribution,632,657,21,USD,1
658,2013-10-06,contribution,635,658,21,USD,0
659,2013-11-03,distribution,1526,659,21,USD,1
660,2008-10-12,commitment,636,660,22,USD,0
661,2008-10-12,contribution,2024,661,22,USD,0
662,2009-01-20,distribution,3323,662,22,USD,1
663,2009-01-20,contribution,637,663,22,USD,0
664,2009-04-14,distribution,3326,664,22,USD,1
665,2009-04-14,contribution,638,665,22,USD,0
666,2009-07-27,distribution,2584,666,22,USD,1
667,2009-07-27,contribution,639,667,22,USD,0
668,2009-10-13,contribution,640,668,22,USD,0
669,2010-01-19,distribution,3329,669,22,USD,1
670,2010-01-19,contribution,641,670,22,USD,0
671,2010-02-04,distribution,3332,671,22,USD,1
672,2010-03-07,distribution,3335,672,22,USD,1
673,2010-04-18,distribution,3338,673,22,USD,1
674,2010-04-18,contribution,642,674,22,USD,0
675,2010-05-12,distribution,3341,675,22,USD,1
676,2010-06-10,distribution,3344,676,22,USD,1
677,2010-07-13,distribution,3347,677,22,USD,1
678,2010-07-13,contribution,643,678,22,USD,0
679,2010-08-05,distribution,3350,679,22,USD,1
680,2010-09-12,distribution,3353,680,22,USD,1
681,2010-10-14,distribution,3356,681,22,USD,1
682,2010-10-14,contribution,644,682,22,USD,0
683,2011-01-16,contribution,645,683,22,USD,0
684,2011-04-13,contribution,646,684,22,USD,0
685,2011-04-18,contribution,647,685,22,USD,0
686,2011-05-17,distribution,3359,686,22,USD,1
687,2011-06-14,distribution,3362,687,22,USD,1
688,2011-07-13,distribution,3365,688,22,USD,1
689,2011-07-13,contribution,648,689,22,USD,0
690,2011-08-09,distribution,3368,690,22,USD,1
691,2011-09-12,distribution,3371,691,22,USD,1
692,2011-10-16,distribution,3377,692,22,USD,1
693,2011-10-16,distribution,3374,693,22,USD,1
694,2011-10-16,distribution,649,694,22,USD,1
695,2011-10-16,contribution,650,695,22,USD,0
696,2011-11-07,contribution,651,696,22,USD,0
697,2011-11-17,distribution,3380,697,22,USD,1
698,2011-12-12,distribution,3383,698,22,USD,1
699,2012-01-17,distribution,3439,699,22,USD,1
700,2012-01-17,contribution,652,700,22,USD,0
701,2012-01-24,contribution,653,701,22,USD,0
702,2012-02-19,distribution,3386,702,22,USD,1
703,2012-03-11,distribution,654,703,22,USD,1
704,2012-03-11,distribution,3389,704,22,USD,1
705,2012-04-22,distribution,655,705,22,USD,1
706,2012-04-22,contribution,656,706,22,USD,0
707,2012-05-08,distribution,657,707,22,USD,1
708,2012-05-08,contribution,658,708,22,USD,0
709,2012-05-13,distribution,3392,709,22,USD,1
710,2012-06-11,distribution,3395,710,22,USD,1
711,2012-07-22,distribution,3401,711,22,USD,1
712,2012-07-22,contribution,659,712,22,USD,0
713,2012-08-16,distribution,3398,713,22,USD,1
714,2012-09-11,distribution,3404,714,22,USD,1
715,2012-10-18,distribution,3407,715,22,USD,1
716,2012-10-18,distribution,3410,716,22,USD,1
717,2012-10-18,contribution,660,717,22,USD,0
718,2012-11-11,distribution,3413,718,22,USD,1
719,2012-12-25,distribution,3416,719,22,USD,1
720,2013-01-21,distribution,2581,720,22,USD,1
721,2013-01-21,distribution,3419,721,22,USD,1
722,2013-01-21,contribution,661,722,22,USD,0
723,2013-02-21,distribution,662,723,22,USD,1
724,2013-03-07,distribution,3422,724,22,USD,1
725,2013-05-07,contribution,663,725,22,USD,0
726,2013-05-07,distribution,664,726,22,USD,1
727,2013-05-08,distribution,667,727,22,USD,1
728,2013-05-15,distribution,670,728,22,USD,1
729,2013-07-21,distribution,673,729,22,USD,1
730,2013-07-28,contribution,676,730,22,USD,0
731,2013-07-28,distribution,677,731,22,USD,1
732,2013-08-14,distribution,680,732,22,USD,1
733,2013-08-27,contribution,683,733,22,USD,0
734,2013-09-10,distribution,684,734,22,USD,1
735,2013-09-23,distribution,687,735,22,USD,1
736,2013-10-28,distribution,690,736,22,USD,1
737,2013-10-28,contribution,693,737,22,USD,0
738,2013-11-21,distribution,694,738,22,USD,1
739,2013-11-26,distribution,697,739,22,USD,1
740,2013-12-10,distribution,700,740,22,USD,1
741,2013-12-12,distribution,703,741,22,USD,1
742,2013-12-26,distribution,706,742,22,USD,1
743,2008-08-31,commitment,709,743,23,USD,0
744,2009-01-20,contribution,710,744,23,USD,0
745,2009-01-20,distribution,5476,745,23,USD,1
746,2009-04-14,contribution,711,746,23,USD,0
747,2009-04-14,distribution,5479,747,23,USD,1
748,2009-07-27,contribution,712,748,23,USD,0
749,2009-07-27,distribution,5473,749,23,USD,1
750,2009-10-13,contribution,713,750,23,USD,0
751,2010-01-19,contribution,714,751,23,USD,0
752,2010-01-19,distribution,3230,752,23,USD,1
753,2010-02-04,distribution,3233,753,23,USD,1
754,2010-03-08,distribution,3236,754,23,USD,1
755,2010-04-18,distribution,3239,755,23,USD,1
756,2010-04-18,contribution,715,756,23,USD,0
757,2010-05-12,distribution,3242,757,23,USD,1
758,2010-06-10,distribution,3245,758,23,USD,1
759,2010-07-13,distribution,3248,759,23,USD,1
760,2010-07-13,contribution,716,760,23,USD,0
761,2010-08-05,distribution,3251,761,23,USD,1
762,2010-09-12,distribution,3254,762,23,USD,1
763,2010-10-14,distribution,3257,763,23,USD,1
764,2010-10-14,contribution,717,764,23,USD,0
765,2011-01-16,contribution,718,765,23,USD,0
766,2011-04-13,contribution,719,766,23,USD,0
767,2011-04-18,contribution,720,767,23,USD,0
768,2011-05-17,distribution,3260,768,23,USD,1
769,2011-06-14,distribution,3263,769,23,USD,1
770,2011-07-13,distribution,3266,770,23,USD,1
771,2011-07-13,contribution,721,771,23,USD,0
772,2011-08-09,distribution,3269,772,23,USD,1
773,2011-09-12,distribution,3272,773,23,USD,1
774,2011-10-16,distribution,3275,774,23,USD,1
775,2011-10-16,distribution,3278,775,23,USD,1
776,2011-10-16,distribution,722,776,23,USD,1
777,2011-10-16,contribution,723,777,23,USD,0
778,2011-11-17,distribution,3281,778,23,USD,1
779,2011-12-12,distribution,3284,779,23,USD,1
780,2012-01-17,distribution,3287,780,23,USD,1
781,2012-01-17,contribution,724,781,23,USD,0
782,2012-02-19,distribution,3290,782,23,USD,1
783,2012-03-11,distribution,725,783,23,USD,1
784,2012-03-11,distribution,3293,784,23,USD,1
785,2012-04-22,distribution,726,785,23,USD,1
786,2012-04-22,contribution,727,786,23,USD,0
787,2012-05-08,contribution,728,787,23,USD,0
788,2012-05-13,distribution,3296,788,23,USD,1
789,2012-06-11,distribution,3299,789,23,USD,1
790,2012-07-22,distribution,3302,790,23,USD,1
791,2012-07-22,contribution,729,791,23,USD,0
792,2012-08-16,distribution,3305,792,23,USD,1
793,2012-09-11,distribution,3308,793,23,USD,1
794,2012-10-18,distribution,3311,794,23,USD,1
795,2012-10-18,contribution,730,795,23,USD,0
796,2012-11-11,distribution,3314,796,23,USD,1
797,2012-12-18,contribution,731,797,23,USD,0
798,2012-12-25,distribution,3317,798,23,USD,1
799,2013-01-21,distribution,732,799,23,USD,1
800,2013-01-21,distribution,3320,800,23,USD,1
801,2013-01-21,contribution,735,801,23,USD,0
802,2013-02-21,distribution,736,802,23,USD,1
803,2013-02-27,contribution,739,803,23,USD,0
804,2013-02-27,recalled_contribution,740,804,23,USD,1
805,2013-03-07,distribution,741,805,23,USD,1
806,2013-05-07,contribution,744,806,23,USD,0
807,2013-05-07,distribution,745,807,23,USD,1
808,2013-05-08,distribution,748,808,23,USD,1
809,2013-05-15,distribution,751,809,23,USD,1
810,2013-07-03,distribution,754,810,23,USD,1
811,2013-07-28,contribution,757,811,23,USD,0
812,2013-07-28,distribution,758,812,23,USD,1
813,2013-08-14,distribution,761,813,23,USD,1
814,2013-09-10,distribution,764,814,23,USD,1
815,2013-09-23,distribution,767,815,23,USD,1
816,2013-10-28,distribution,770,816,23,USD,1
817,2013-10-28,contribution,773,817,23,USD,0
818,2013-11-21,distribution,774,818,23,USD,1
819,2013-11-26,distribution,777,819,23,USD,1
820,2013-12-10,distribution,780,820,23,USD,1
821,2013-12-12,distribution,783,821,23,USD,1
822,2012-07-11,commitment,786,822,24,USD,0
823,2012-07-22,contribution,787,823,24,USD,0
824,2012-10-18,distribution,5413,824,24,USD,1
825,2012-10-18,contribution,788,825,24,USD,0
826,2012-10-18,recalled_contribution,789,826,24,USD,1
827,2012-12-18,contribution,790,827,24,USD,0
828,2013-01-21,contribution,791,828,24,USD,0
829,2013-02-27,contribution,792,829,24,USD,0
830,2013-02-27,recalled_contribution,793,830,24,USD,1
831,2013-05-07,contribution,794,831,24,USD,0
832,2013-06-19,contribution,795,832,24,USD,0
833,2013-06-24,contribution,796,833,24,USD,0
834,2013-07-03,distribution,797,834,24,USD,1
835,2013-07-28,distribution,800,835,24,USD,1
836,2013-07-28,contribution,803,836,24,USD,0
837,2013-08-15,contribution,804,837,24,USD,0
838,2013-08-27,contribution,805,838,24,USD,0
839,2013-09-08,distribution,806,839,24,USD,1
840,2013-09-23,distribution,809,840,24,USD,1
841,2013-10-28,distribution,812,841,24,USD,1
842,2013-10-28,contribution,815,842,24,USD,0
843,2013-12-10,distribution,816,843,24,USD,1
844,2007-06-13,commitment,819,844,25,USD,0
845,2007-06-24,contribution,820,845,25,USD,0
846,2007-09-09,distribution,2918,846,25,USD,1
847,2007-11-27,distribution,2920,847,25,USD,1
848,2008-02-25,distribution,2922,848,25,USD,1
849,2008-06-04,distribution,2924,849,25,USD,1
850,2008-08-28,distribution,2926,850,25,USD,1
851,2008-10-28,distribution,2928,851,25,USD,1
852,2009-04-09,distribution,2930,852,25,USD,1
853,2009-06-01,distribution,2932,853,25,USD,1
854,2009-09-20,distribution,2934,854,25,USD,1
855,2009-11-29,distribution,2936,855,25,USD,1
856,2010-03-21,distribution,2938,856,25,USD,1
857,2010-06-03,distribution,2940,857,25,USD,1
858,2010-09-12,distribution,2942,858,25,USD,1
859,2010-11-30,distribution,2944,859,25,USD,1
860,2011-03-01,distribution,2946,860,25,USD,1
861,2011-05-31,distribution,2948,861,25,USD,1
862,2011-08-31,distribution,2950,862,25,USD,1
863,2011-12-20,distribution,2952,863,25,USD,1
864,2012-03-25,distribution,2954,864,25,USD,1
865,2012-05-31,distribution,2956,865,25,USD,1
866,2012-09-06,distribution,2966,866,25,USD,1
867,2012-12-03,distribution,2964,867,25,USD,1
868,2013-02-28,distribution,2962,868,25,USD,1
869,2013-06-05,distribution,2960,869,25,USD,1
870,2013-09-02,distribution,821,870,25,USD,1
871,2013-11-26,distribution,824,871,25,USD,1
872,2009-05-02,commitment,3560,872,26,USD,0
873,2009-05-03,distribution,2968,873,26,USD,1
874,2009-05-03,contribution,827,874,26,USD,0
875,2009-05-03,contribution,828,875,26,USD,0
876,2009-05-10,distribution,829,876,26,USD,1
877,2009-05-11,distribution,2970,877,26,USD,1
878,2009-06-09,contribution,830,878,26,USD,0
879,2009-06-10,distribution,2972,879,26,USD,1
880,2009-07-05,contribution,831,880,26,USD,0
881,2009-07-09,distribution,2974,881,26,USD,1
882,2009-07-09,contribution,832,882,26,USD,0
883,2009-08-09,distribution,2976,883,26,USD,1
884,2009-09-06,contribution,833,884,26,USD,0
885,2009-09-08,distribution,2978,885,26,USD,1
886,2009-10-11,distribution,2980,886,26,USD,1
887,2009-10-14,contribution,834,887,26,USD,0
888,2009-11-09,distribution,2982,888,26,USD,1
889,2009-11-15,contribution,835,889,26,USD,0
890,2009-12-06,distribution,2984,890,26,USD,1
891,2009-12-15,contribution,836,891,26,USD,0
892,2010-01-10,distribution,2986,892,26,USD,1
893,2010-01-17,contribution,837,893,26,USD,0
894,2010-02-09,distribution,2988,894,26,USD,1
895,2010-02-15,contribution,838,895,26,USD,0
896,2010-03-10,distribution,2990,896,26,USD,1
897,2010-04-07,distribution,2992,897,26,USD,1
898,2010-04-13,contribution,839,898,26,USD,0
899,2010-05-10,distribution,2994,899,26,USD,1
900,2010-05-13,contribution,840,900,26,USD,0
901,2010-06-10,distribution,2996,901,26,USD,1
902,2010-06-15,contribution,841,902,26,USD,0
903,2010-07-11,distribution,2998,903,26,USD,1
904,2010-07-13,contribution,842,904,26,USD,0
905,2010-08-10,distribution,3000,905,26,USD,1
906,2010-08-15,contribution,843,906,26,USD,0
907,2010-09-08,distribution,3002,907,26,USD,1
908,2010-09-14,contribution,844,908,26,USD,0
909,2010-10-11,distribution,3004,909,26,USD,1
910,2010-10-14,contribution,845,910,26,USD,0
911,2010-11-09,distribution,3006,911,26,USD,1
912,2010-12-12,distribution,3008,912,26,USD,1
913,2010-12-30,contribution,846,913,26,USD,0
914,2011-01-11,distribution,3010,914,26,USD,1
915,2011-01-16,contribution,847,915,26,USD,0
916,2011-02-08,distribution,3012,916,26,USD,1
917,2011-02-28,contribution,848,917,26,USD,0
918,2011-03-09,distribution,3014,918,26,USD,1
919,2011-04-06,distribution,3016,919,26,USD,1
920,2011-04-13,contribution,849,920,26,USD,0
921,2011-05-10,distribution,3018,921,26,USD,1
922,2011-05-16,contribution,850,922,26,USD,0
923,2011-05-17,distribution,3020,923,26,USD,1
924,2011-06-08,distribution,3022,924,26,USD,1
925,2011-06-23,distribution,3024,925,26,USD,1
926,2011-07-10,distribution,3026,926,26,USD,1
927,2011-07-13,contribution,851,927,26,USD,0
928,2011-08-10,distribution,3028,928,26,USD,1
929,2011-08-15,contribution,852,929,26,USD,0
930,2011-09-07,distribution,3030,930,26,USD,1
931,2011-10-10,distribution,3032,931,26,USD,1
932,2011-10-12,contribution,853,932,26,USD,0
933,2011-10-19,distribution,3034,933,26,USD,1
934,2011-10-19,distribution,854,934,26,USD,1
935,2011-11-08,distribution,3036,935,26,USD,1
936,2011-11-27,contribution,855,936,26,USD,0
937,2011-12-11,distribution,3437,937,26,USD,1
938,2011-12-22,distribution,3038,938,26,USD,1
939,2011-12-28,contribution,856,939,26,USD,0
940,2012-01-09,distribution,857,940,26,USD,1
941,2012-01-15,contribution,858,941,26,USD,0
942,2012-02-09,distribution,859,942,26,USD,1
943,2012-02-14,contribution,860,943,26,USD,0
944,2012-03-11,distribution,3040,944,26,USD,1
945,2012-03-20,contribution,861,945,26,USD,0
946,2012-03-21,distribution,3042,946,26,USD,1
947,2012-04-04,distribution,3044,947,26,USD,1
948,2012-04-15,contribution,862,948,26,USD,0
949,2012-05-07,distribution,863,949,26,USD,1
950,2012-05-08,distribution,3046,950,26,USD,1
951,2012-05-14,contribution,864,951,26,USD,0
952,2012-05-21,distribution,865,952,26,USD,1
953,2012-06-06,distribution,3048,953,26,USD,1
954,2012-06-13,contribution,866,954,26,USD,0
955,2012-07-08,distribution,3050,955,26,USD,1
956,2012-07-12,contribution,867,956,26,USD,0
957,2012-08-05,contribution,868,957,26,USD,0
958,2012-08-08,distribution,3052,958,26,USD,1
959,2012-09-05,distribution,3054,959,26,USD,1
960,2012-09-12,contribution,869,960,26,USD,0
961,2012-10-09,distribution,3056,961,26,USD,1
962,2012-10-15,contribution,870,962,26,USD,0
963,2012-11-06,distribution,871,963,26,USD,1
964,2012-11-07,distribution,3058,964,26,USD,1
965,2012-12-10,distribution,3060,965,26,USD,1
966,2013-01-08,distribution,874,966,26,USD,1
967,2013-01-09,contribution,877,967,26,USD,0
968,2013-02-10,distribution,3062,968,26,USD,1
969,2013-03-11,distribution,3064,969,26,USD,1
970,2013-03-20,contribution,878,970,26,USD,0
971,2013-04-08,distribution,879,971,26,USD,1
972,2013-04-15,contribution,882,972,26,USD,0
973,2013-04-17,distribution,883,973,26,USD,1
974,2013-04-17,distribution,886,974,26,USD,1
975,2013-05-08,distribution,889,975,26,USD,1
976,2013-05-13,contribution,892,976,26,USD,0
977,2013-06-10,distribution,893,977,26,USD,1
978,2013-07-09,distribution,896,978,26,USD,1
979,2013-07-11,distribution,899,979,26,USD,1
980,2013-07-15,contribution,902,980,26,USD,0
981,2013-08-07,distribution,903,981,26,USD,1
982,2013-08-14,contribution,906,982,26,USD,0
983,2013-09-09,distribution,907,983,26,USD,1
984,2013-09-16,contribution,910,984,26,USD,0
985,2013-09-25,distribution,911,985,26,USD,1
986,2013-10-09,distribution,914,986,26,USD,1
987,2013-10-15,contribution,917,987,26,USD,0
988,2013-11-06,distribution,918,988,26,USD,1
989,2013-11-14,contribution,921,989,26,USD,0
990,2013-12-11,distribution,922,990,26,USD,1
991,2013-12-18,contribution,925,991,26,USD,0
992,2011-09-28,commitment,1570,992,27,USD,0
993,2012-04-26,contribution,926,993,27,USD,0
994,2012-07-17,contribution,927,994,27,USD,0
995,2012-10-15,contribution,928,995,27,USD,0
996,2013-01-03,contribution,929,996,27,USD,0
997,2013-04-15,contribution,930,997,27,USD,0
998,2013-05-08,distribution,931,998,27,USD,1
999,2013-05-26,contribution,934,999,27,USD,0
1000,2013-06-10,distribution,935,1000,27,USD,1
1001,2013-07-09,distribution,938,1001,27,USD,1
1002,2013-07-15,contribution,941,1002,27,USD,0
1003,2013-08-07,distribution,942,1003,27,USD,1
