"id","transaction_date","transaction_type"
3769,"2020-02-25",contribution
3770,"2020-02-25",distribution
3771,"2020-02-27",contribution
3772,"2020-02-16",distribution
3773,"2020-02-23",distribution
3774,"2020-02-19",distribution
3775,"2020-02-13",distribution
3776,"2020-03-02",distribution
3777,"2020-03-05",contribution
3778,"2020-03-05",distribution
3779,"2020-03-05",distribution
3780,"2020-03-05",distribution
3781,"2020-03-05",distribution
3782,"2020-03-05",distribution
3783,"2020-03-05",distribution
3784,"2020-03-05",distribution
3785,"2020-03-15",contribution
3786,"2020-03-19",contribution
3787,"2020-03-22",contribution
3788,"2020-03-11",distribution
3789,"2020-03-19",distribution
3790,"2020-03-29",contribution
3791,"2020-03-25",distribution
3792,"2020-03-22",distribution
3793,"2020-03-23",distribution
3794,"2020-03-24",distribution
3795,"2020-03-24",tax
3796,"2020-04-08",contribution
3797,"2020-04-08",distribution
3798,"2020-03-31",distribution
3799,"2020-03-30",distribution
3800,"2020-04-13",contribution
3801,"2020-04-13",contribution
3802,"2020-04-07",distribution
3803,"2020-04-09",distribution.fund_redemption
3804,"2020-04-07",distribution
3805,"2020-04-19",contribution
3806,"2020-04-19",distribution
3807,"2020-04-19",contribution
3808,"2020-04-19",distribution
3809,"2020-04-19",contribution
3810,"2020-04-19",distribution
3811,"2020-04-19",contribution
3812,"2020-04-19",distribution
3813,"2020-04-08",distribution
3814,"2020-04-09",distribution
3815,"2020-04-09",distribution
3816,"2020-04-12",distribution
3817,"2020-04-09",distribution
3818,"2020-04-09",contribution
3819,"2020-04-09",distribution
3820,"2020-04-12",distribution
3821,"2020-04-12",contribution
3822,"2020-04-26",contribution
3823,"2020-04-09",distribution
3824,"2020-04-09",contribution
3825,"2020-04-28",contribution
3826,"2020-04-28",contribution
3827,"2020-04-29",contribution
3828,"2020-04-27",distribution
3829,"2020-04-23",distribution
3830,"2020-05-11",contribution
3831,"2020-05-13",contribution
3832,"2020-05-13",distribution
3833,"2020-05-03",distribution
3834,"2020-05-03",distribution
3835,"2020-05-03",distribution
3836,"2020-05-03",distribution
3837,"2020-05-12",contribution
3838,"2020-05-12",contribution
3839,"2020-05-03",distribution
3840,"2020-05-03",distribution
3841,"2020-05-03",distribution
3842,"2020-05-25",contribution
3843,"2020-05-25",distribution
3844,"2020-05-25",distribution
3845,"2020-05-25",contribution
3846,"2020-05-25",distribution
3847,"2020-05-25",distribution
3848,"2020-05-25",contribution
3849,"2020-05-25",distribution
3850,"2020-05-25",distribution
3851,"2020-05-25",contribution
3852,"2020-05-25",distribution
3853,"2020-05-25",distribution
3854,"2020-05-14",contribution
3855,"2020-05-14",distribution
3856,"2020-05-18",distribution
3857,"2020-05-18",contribution
3858,"2020-05-24",distribution
3859,"2020-05-13",distribution
3860,"2020-05-18",distribution
3861,"2020-05-21",distribution
3862,"2020-05-25",contribution
3863,"2020-05-25",distribution
3864,"2020-05-25",distribution
3865,"2020-05-25",contribution
3866,"2020-05-27",contribution
3867,"2020-05-27",distribution
3868,"2020-05-25",tax
3869,"2020-05-25",tax
3870,"2020-06-14",contribution
3871,"2020-06-18",contribution
3872,"2020-06-22",contribution
3873,"2020-06-11",distribution
3874,"2020-06-10",contribution
3875,"2020-06-10",contribution
3876,"2020-06-10",contribution
3877,"2020-06-11",distribution
3878,"2020-06-16",distribution
3879,"2020-06-30",contribution
3880,"2020-06-17",distribution
3881,"2020-07-05",contribution
3882,"2020-07-08",contribution
3883,"2020-07-05",contribution
3884,"2020-07-05",distribution
3885,"2020-06-28",distribution
3886,"2020-06-28",distribution
3887,"2020-06-28",distribution
3888,"2020-06-28",distribution
3889,"2020-07-02",distribution
3890,"2020-06-30",distribution
3891,"2020-06-30",distribution
3892,"2020-06-30",distribution
3893,"2020-07-06",distribution
3894,"2020-07-08",distribution
3895,"2020-07-01",distribution
3896,"2020-07-02",distribution
3897,"2020-07-09",distribution
3898,"2020-07-02",distribution
3899,"2020-07-02",distribution
3900,"2020-07-02",distribution
3901,"2020-07-12",contribution
3902,"2020-07-12",contribution
3903,"2020-07-12",contribution
3904,"2020-07-09",distribution
3905,"2020-07-05",distribution
3906,"2020-07-09",distribution
3907,"2020-07-20",contribution
3908,"2020-07-20",contribution
3909,"2020-07-20",contribution
3910,"2020-07-20",contribution
3911,"2020-07-06",distribution
3912,"2020-07-12",distribution
3913,"2020-07-26",contribution
3914,"2020-07-16",distribution
3915,"2020-07-29",contribution
3916,"2020-07-22",distribution
3917,"2020-07-21",distribution
3918,"2020-07-21",distribution
3919,"2020-08-04",contribution
3920,"2020-07-23",distribution
3921,"2020-08-04",contribution
3922,"2020-07-29",commitment
3923,"2020-08-12",contribution
3924,"2020-08-02",distribution
3925,"2020-08-02",distribution
3926,"2020-08-02",distribution
3927,"2020-08-02",distribution
3928,"2020-08-03",distribution
3929,"2020-08-18",contribution
3930,"2020-08-18",distribution
3931,"2020-08-17",contribution
3932,"2020-08-17",distribution
3933,"2020-08-17",contribution
3934,"2020-08-17",distribution
3935,"2020-08-17",contribution
3936,"2020-08-17",distribution
3937,"2020-08-17",contribution
3938,"2020-08-17",distribution
3939,"2020-08-06",distribution
3940,"2020-08-11",distribution.fund_redemption
3941,"2020-08-06",contribution
3942,"2020-08-06",distribution
3943,"2020-08-10",contribution
3944,"2020-08-10",distribution
3945,"2020-08-17",contribution
3946,"2020-08-26",contribution
3947,"2020-08-26",distribution
3948,"2020-08-16",distribution
3949,"2020-08-16",distribution
3950,"2020-08-18",distribution
3951,"2020-08-18",distribution
3952,"2020-08-20",distribution
3953,"2020-09-01",distribution
3954,"2020-08-24",distribution
3955,"2020-08-24",distribution
3956,"2020-08-24",distribution
3957,"2020-08-24",distribution
3958,"2020-09-09",contribution
3959,"2020-09-08",contribution
3960,"2020-09-16",contribution
3961,"2020-09-15",contribution
3962,"2020-09-06",distribution
3963,"2020-09-21",contribution
3964,"2020-09-21",contribution
3965,"2020-09-21",contribution
3966,"2020-09-21",contribution
3967,"2020-09-08",distribution
3968,"2020-09-10",distribution
3969,"2020-09-10",distribution
3970,"2020-09-23",contribution
3971,"2020-09-29",contribution
3972,"2020-09-16",distribution
3973,"2020-09-29",distribution
3974,"2020-09-29",distribution
3975,"2020-09-29",contribution
3976,"2020-10-01",distribution
3977,"2020-10-08",distribution
3978,"2020-10-11",contribution
3979,"2020-10-12",contribution
3980,"2020-10-15",contribution
3981,"2020-10-08",contribution
3982,"2020-10-11",distribution
3983,"2020-10-07",distribution
3984,"2020-10-08",distribution
3985,"2020-10-08",distribution
3986,"2020-10-12",distribution
3987,"2020-10-11",distribution
3988,"2020-10-12",contribution
3989,"2020-10-12",unfunded_adjustment
3990,"2020-10-14",distribution
3991,"2020-10-15",distribution
3992,"2020-10-15",distribution
3993,"2020-10-15",distribution
3994,"2020-10-19",distribution
3995,"2020-10-26",contribution
3996,"2020-10-26",contribution
3997,"2020-10-20",distribution
3998,"2020-10-22",contribution
3999,"2020-10-22",distribution
4000,"2020-10-21",distribution
4001,"2020-11-08",contribution
4002,"2020-10-28",contribution
4003,"2020-10-28",distribution
4004,"2020-11-08",contribution
4005,"2020-11-01",distribution
4006,"2020-11-01",distribution
4007,"2020-11-01",distribution
4008,"2020-11-01",distribution
4009,"2020-10-29",distribution
4010,"2020-10-29",contribution
4011,"2020-11-01",distribution
4012,"2020-11-01",distribution
4013,"2020-11-15",contribution
4014,"2020-11-11",distribution
4015,"2020-11-19",distribution
4016,"2020-11-19",contribution
4017,"2020-11-19",distribution
4018,"2020-11-19",contribution
4019,"2020-11-19",distribution
4020,"2020-11-19",contribution
4021,"2020-11-19",distribution
4022,"2020-11-19",contribution
4023,"2020-11-19",distribution
4024,"2020-11-10",contribution
4025,"2020-11-10",distribution
4026,"2020-11-09",distribution
4027,"2020-11-10",distribution
4028,"2020-11-12",distribution
4029,"2020-11-26",contribution
4030,"2020-11-26",distribution
4031,"2020-12-13",contribution
4032,"2020-11-30",distribution
4033,"2020-11-30",contribution
4034,"2020-11-26",distribution
4035,"2020-11-30",unfunded_adjustment
4036,"2020-12-15",contribution
4037,"2020-12-14",contribution
4038,"2020-12-06",distribution
4039,"2020-12-06",distribution
4040,"2020-12-07",distribution
4041,"2020-12-08",distribution
4042,"2020-12-07",distribution
4043,"2020-12-22",contribution
4044,"2020-12-14",distribution
4045,"2020-12-22",contribution
4046,"2020-12-27",distribution
4047,"2020-12-27",contribution
4048,"2020-12-20",income
4049,"2020-12-20",recalled_contribution
4050,"2021-01-03",contribution
4051,"2021-01-03",distribution
4052,"2021-01-03",contribution
4053,"2021-01-03",distribution
4054,"2021-01-03",contribution
4055,"2021-01-03",distribution
4056,"2021-01-03",contribution
4057,"2021-01-03",distribution
4058,"2020-12-29",distribution
4059,"2020-12-29",contribution
4060,"2020-12-27",distribution
4061,"2020-12-27",tax
4062,"2020-12-27",distribution
4063,"2020-12-29",distribution
4064,"2020-12-30",distribution
4065,"2020-12-27",distribution
4066,"2020-12-27",contribution
4067,"2020-12-28",distribution
4068,"2020-12-28",contribution
4069,"2021-01-07",distribution
4070,"2021-01-18",contribution
4071,"2021-01-18",contribution
4072,"2021-01-07",distribution
4073,"2020-12-31",distribution
4074,"2021-01-04",distribution
4075,"2021-01-07",recalled_contribution
4076,"2021-01-07",distribution
4077,"2020-12-29",distribution
4078,"2021-01-26",contribution
4079,"2021-01-26",contribution
4080,"2021-01-11",distribution
4081,"2021-01-11",distribution
4082,"2021-01-11",distribution
4083,"2021-01-11",distribution
4084,"2021-01-11",distribution
4085,"2021-02-01",contribution
4086,"2021-02-01",contribution
4087,"2021-02-01",distribution
4088,"2021-02-01",contribution
4089,"2021-02-01",distribution
4090,"2021-02-01",contribution
4091,"2021-02-01",distribution
4092,"2021-02-01",contribution
4093,"2021-02-01",distribution
4094,"2021-02-07",contribution
4095,"2021-01-26",distribution
4096,"2021-01-26",distribution
4097,"2021-01-26",contribution
4098,"2021-01-26",distribution
4099,"2021-01-26",unfunded_adjustment
4100,"2021-02-02",distribution
4101,"2021-02-02",distribution
4102,"2021-02-02",distribution
4103,"2021-02-02",distribution
4104,"2021-02-02",distribution
4105,"2021-02-02",distribution
4106,"2021-02-15",contribution
4107,"2021-02-15",contribution
4108,"2021-02-16",contribution
4109,"2021-02-03",distribution
4110,"2021-02-03",distribution
4111,"2021-02-03",distribution
4112,"2021-02-03",distribution
4113,"2021-02-04",distribution
4114,"2021-02-09",distribution
4115,"2021-02-21",contribution
4116,"2021-02-09",distribution
4117,"2021-02-14",distribution
4118,"2021-02-14",distribution
4119,"2021-02-15",distribution
4120,"2021-02-15",contribution
4121,"2021-02-16",distribution
4122,"2021-02-15",distribution
4123,"2021-02-23",distribution
4124,"2021-02-23",contribution
4125,"2021-02-23",unfunded_adjustment
4126,"2021-03-10",contribution
4127,"2021-03-07",contribution
4128,"2021-03-07",distribution
4129,"2021-03-02",distribution
4130,"2021-03-03",distribution
4131,"2021-03-14",contribution
4132,"2021-03-14",contribution
4133,"2021-03-22",contribution
4134,"2021-03-22",distribution
4135,"2021-03-22",contribution
4136,"2021-03-22",distribution
4137,"2021-03-22",contribution
4138,"2021-03-22",distribution
4139,"2021-03-22",contribution
4140,"2021-03-22",distribution
4141,"2021-03-16",distribution
4142,"2021-03-25",distribution
4143,"2021-03-25",contribution
4144,"2021-03-21",contribution
4145,"2021-03-29",contribution
4146,"2021-03-16",distribution
4147,"2021-03-22",distribution
4148,"2021-04-08",contribution
4149,"2021-03-23",distribution
4150,"2021-03-23",distribution
4151,"2021-04-08",contribution
4152,"2021-04-12",contribution
4153,"2021-04-12",contribution
4154,"2021-03-31",distribution
4155,"2021-03-31",tax
4156,"2021-04-13",contribution
4157,"2021-04-13",contribution
4158,"2021-04-13",contribution
4159,"2021-04-01",distribution
4160,"2021-04-01",tax
4161,"2021-04-12",contribution
4162,"2021-04-14",contribution
4163,"2021-04-14",contribution
4164,"2021-04-14",contribution
4165,"2021-04-15",contribution
4166,"2021-04-11",distribution
4167,"2021-04-27",contribution
4168,"2021-04-27",contribution
4169,"2021-04-14",contribution
4170,"2021-04-14",distribution
4171,"2021-04-15",distribution
4172,"2021-04-15",distribution
4173,"2021-04-15",distribution
4174,"2021-05-04",contribution
4175,"2021-04-20",distribution
4176,"2021-05-04",contribution
4177,"2021-05-04",contribution
4178,"2021-05-04",contribution
4179,"2021-05-04",contribution
4180,"2021-04-27",distribution
4181,"2021-05-13",contribution
4182,"2021-05-11",contribution
4183,"2021-05-11",distribution
4184,"2021-05-03",distribution
4185,"2021-05-04",distribution
4186,"2021-05-05",tax
4187,"2021-05-05",tax
4188,"2021-05-05",tax
4189,"2021-05-05",tax
4190,"2021-05-05",distribution
4191,"2021-05-06",distribution
4192,"2021-05-06",distribution
4193,"2021-05-06",distribution
4194,"2021-05-06",distribution
4195,"2021-05-30",contribution
4196,"2021-05-18",contribution
4197,"2021-05-18",distribution
4198,"2021-05-17",distribution
4199,"2021-05-20",distribution
4200,"2021-05-19",recalled_contribution
4201,"2021-05-20",distribution
4202,"2021-05-25",recalled_contribution
4203,"2021-06-21",contribution
4204,"2021-06-08",distribution
4205,"2021-06-14",contribution
4206,"2021-06-14",contribution
4207,"2021-06-15",distribution
4208,"2021-06-16",distribution
4209,"2021-07-12",contribution
4210,"2021-04-13",commitment_reduction
4211,"2011-11-27",commitment_reduction
4212,"2021-06-29",distribution
4213,"2021-06-29",distribution
4214,"2021-06-30",distribution
4215,"2021-07-13",contribution
4216,"2021-07-13",contribution
4217,"2021-07-13",contribution
4218,"2021-07-06",distribution
4219,"2021-07-07",distribution
4220,"2021-07-11",contribution
4221,"2021-07-11",distribution
4222,"2021-07-05",distribution
4223,"2021-07-08",distribution
4224,"2021-07-07",distribution
4225,"2021-07-06",commitment_reduction
4226,"2021-07-07",contribution
4227,"2021-07-07",distribution
4228,"2021-07-07",tax
4229,"2021-07-07",distribution
4230,"2021-07-07",distribution
4231,"2021-07-07",distribution
4232,"2021-07-12",distribution
4233,"2021-07-27",contribution
4234,"2021-07-27",contribution
4235,"2021-07-19",contribution
4236,"2021-07-20",distribution
4237,"2021-08-08",distribution
4238,"2021-08-08",contribution
4239,"2021-08-11",contribution
4240,"2021-08-11",distribution
4241,"2021-08-11",contribution
4242,"2021-08-11",distribution
4243,"2021-08-11",contribution
4244,"2021-08-11",distribution
4245,"2021-08-11",contribution
4246,"2021-08-11",distribution
4247,"2021-08-01",distribution
4248,"2021-08-01",distribution
4249,"2021-08-01",distribution
4250,"2021-08-01",distribution
4251,"2021-08-01",distribution
4252,"2021-08-01",contribution
4253,"2021-08-02",distribution
4254,"2021-08-02",distribution
4255,"2021-08-05",distribution
4256,"2021-08-15",contribution
4257,"2021-08-15",contribution
4258,"2021-08-23",contribution
4259,"2021-08-11",distribution
4260,"2021-08-16",distribution
4261,"2021-08-16",distribution
4262,"2021-08-22",distribution
4263,"2021-08-26",contribution
4264,"2021-08-22",distribution
4265,"2021-08-22",distribution
4266,"2021-08-22",distribution
4267,"2021-08-22",distribution
4268,"2021-09-02",contribution
4269,"2021-08-30",distribution
4270,"2021-09-01",distribution
4271,"2021-09-02",distribution
4272,"2021-09-15",contribution
4273,"2021-09-15",contribution
4274,"2021-09-16",contribution
4275,"2021-08-30",distribution
4276,"2021-09-14",contribution
4277,"2021-09-20",contribution
4278,"2021-09-15",distribution
4279,"2021-09-21",distribution
4280,"2021-09-23",distribution
4281,"2021-09-29",distribution
4282,"2021-10-06",contribution
4283,"2021-09-26",distribution
4284,"2021-09-27",distribution
4285,"2021-09-28",distribution
4286,"2021-09-23",distribution
4287,"2021-10-13",contribution
4288,"2021-10-06",distribution
4289,"2021-10-13",contribution
4290,"2021-10-13",contribution
4291,"2021-10-11",distribution
4292,"2021-10-20",contribution
4293,"2021-10-07",distribution
4294,"2021-10-11",distribution
4295,"2021-10-11",distribution
4296,"2021-10-21",contribution
4297,"2021-10-21",contribution
4298,"2021-10-21",contribution
4299,"2021-10-17",contribution
4300,"2021-10-27",contribution
4301,"2021-10-27",contribution
4302,"2021-10-27",contribution
4303,"2021-10-27",distribution
4304,"2021-10-27",contribution
4305,"2021-10-27",distribution
4306,"2021-10-27",contribution
4307,"2021-10-27",distribution
4308,"2021-10-27",contribution
4309,"2021-10-27",distribution
4310,"2021-10-21",distribution
4311,"2021-11-04",contribution
4312,"2021-09-21",commitment_reduction
4313,"2021-10-26",distribution
4314,"2021-11-04",distribution
4315,"2021-11-01",distribution
4316,"2021-11-01",distribution
4317,"2021-11-01",distribution
4318,"2021-11-01",distribution
4319,"2021-11-01",distribution
4320,"2021-11-01",distribution
4321,"2021-11-14",contribution
4322,"2021-11-04",distribution
4323,"2021-11-04",distribution
4324,"2021-11-07",distribution
4325,"2021-11-11",distribution
4326,"2021-11-11",contribution
4327,"2021-11-24",contribution
4328,"2021-11-24",contribution
4329,"2021-11-24",contribution
4330,"2021-11-11",distribution
4331,"2021-11-11",distribution
4332,"2021-12-02",contribution
4333,"2021-11-22",distribution
4334,"2021-11-28",distribution
4335,"2021-11-30",contribution
4336,"2021-11-30",distribution
4337,"2021-11-30",unfunded_adjustment
4338,"2021-12-01",distribution
4339,"2021-11-30",distribution
4340,"2021-12-16",contribution
4341,"2021-12-13",distribution
4342,"2021-12-22",contribution
4343,"2021-12-13",distribution
4344,"2021-12-21",contribution
4345,"2021-12-28",contribution
4346,"2021-12-27",contribution
4347,"2021-12-29",contribution
4348,"2021-12-29",distribution
4349,"2021-12-29",contribution
4350,"2021-12-29",distribution
4351,"2021-12-29",contribution
4352,"2021-12-29",contribution
4353,"2021-12-29",distribution
4354,"2021-12-22",distribution
4355,"2021-12-20",distribution
4356,"2021-12-23",distribution
4357,"2021-12-29",distribution
4358,"2021-12-29",distribution
4359,"2021-12-27",contribution
4360,"2021-12-27",distribution
4361,"2021-12-29",distribution
4362,"2022-01-10",contribution
4363,"2022-01-10",distribution
4364,"2022-01-10",contribution
4365,"2021-12-29",distribution
4366,"2021-12-30",distribution
4367,"2021-12-30",distribution
4368,"2022-01-03",distribution
4369,"2022-01-03",contribution
4370,"2021-12-30",commitment
4371,"2021-12-30",distribution
4372,"2022-01-02",contribution
4373,"2022-01-02",distribution
4374,"2022-01-04",distribution
4375,"2022-01-04",contribution
4376,"2022-01-17",contribution
4377,"2022-01-17",contribution
4378,"2022-01-11",distribution
4379,"2022-01-10",distribution
4380,"2022-01-23",contribution
4381,"2022-01-23",contribution
4382,"2022-01-23",contribution
4383,"2022-01-10",distribution
4384,"2022-01-12",distribution
4385,"2022-01-12",distribution
4386,"2022-01-11",commitment
4387,"2022-01-16",contribution
4388,"2022-01-31",contribution
4389,"2022-01-31",contribution
4390,"2022-01-31",contribution
4391,"2022-01-19",distribution
4392,"2022-01-19",distribution
4393,"2022-02-02",contribution
4394,"2022-02-02",contribution
4395,"2022-02-02",distribution
4396,"2022-02-02",contribution
4397,"2022-02-02",distribution
4398,"2022-02-02",contribution
4399,"2022-02-02",distribution
4400,"2022-01-23",distribution
4401,"2022-01-23",distribution
4402,"2022-01-23",distribution
4403,"2022-01-23",distribution
4404,"2022-02-07",contribution
4405,"2022-01-26",distribution
4406,"2022-01-31",distribution
4407,"2022-01-31",contribution
4408,"2022-01-31",distribution
4409,"2022-02-01",distribution
4410,"2022-02-01",distribution
4411,"2022-02-01",distribution
4412,"2022-02-01",distribution
4413,"2022-02-01",distribution
4414,"2022-02-03",distribution
4415,"2022-02-03",distribution
4416,"2022-02-06",distribution
4417,"2022-02-22",contribution
4418,"2022-02-23",contribution
4419,"2022-02-13",distribution
4420,"2022-02-13",distribution
4421,"2022-02-13",distribution
4422,"2022-02-22",distribution
4423,"2022-03-06",contribution
4424,"2022-03-06",contribution
4425,"2022-03-06",distribution
4426,"2022-03-10",contribution
4427,"2022-02-24",distribution
4428,"2022-03-06",contribution
4429,"2022-03-02",recalled_contribution
4430,"2022-03-07",distribution
4431,"2022-03-03",distribution
4432,"2022-03-03",distribution
4433,"2022-03-03",distribution
4434,"2022-03-03",distribution
4435,"2022-03-10",distribution
4436,"2022-03-10",unfunded_adjustment
4437,"2022-03-23",distribution
4438,"2022-03-24",distribution
4439,"2022-03-24",distribution
4440,"2022-03-24",distribution
4441,"2022-03-24",distribution
4442,"2022-03-31",distribution
4443,"2022-04-04",distribution
4444,"2022-04-04",tax
4445,"2022-04-04",distribution
4446,"2022-04-05",distribution
4447,"2022-04-05",distribution
4448,"2022-04-05",distribution
4449,"2022-04-05",distribution
4450,"2022-04-05",tax
4451,"2022-04-07",distribution
4452,"2022-04-13",contribution
4453,"2022-04-25",contribution
4454,"2022-04-11",distribution
4455,"2022-04-28",contribution
4456,"2022-04-11",distribution
4457,"2022-04-12",distribution
4458,"2022-04-28",contribution
4459,"2022-05-03",contribution
4460,"2022-04-24",distribution
4461,"2022-04-24",contribution
4462,"2022-04-03",distribution
4463,"2022-02-03",unfunded_adjustment
4464,"2022-05-05",contribution
4465,"2022-05-05",distribution
4466,"2022-05-05",contribution
4467,"2022-05-05",distribution
4468,"2022-05-05",contribution
4469,"2022-05-05",distribution
4470,"2022-05-05",contribution
4471,"2022-05-05",distribution
4472,"2022-04-28",distribution
4473,"2022-05-08",contribution
4474,"2022-05-02",distribution
4475,"2022-05-02",distribution
4476,"2022-05-02",distribution
4477,"2022-05-02",distribution
4478,"2022-05-12",contribution
4479,"2022-05-12",distribution
4480,"2022-05-03",distribution
4481,"2022-05-03",distribution
4482,"2022-05-09",distribution
4483,"2022-05-11",contribution
4484,"2022-05-04",contribution
4485,"2022-05-04",contribution
4486,"2022-05-10",distribution
4487,"2022-05-10",distribution
4488,"2022-05-10",distribution
4489,"2022-05-10",distribution
4490,"2022-05-25",contribution
4491,"2022-05-25",contribution
4492,"2022-05-25",contribution
4493,"2022-05-10",contribution
4494,"2022-05-12",distribution
4495,"2022-05-15",distribution
4496,"2022-05-15",tax
4497,"2022-05-12",distribution
4498,"2022-05-17",distribution
4499,"2022-05-18",distribution
4500,"2022-05-31",contribution
4501,"2021-07-12",unfunded_adjustment
4502,"2022-05-25",contribution
4503,"2022-06-01",contribution
4504,"2022-05-22",distribution
4505,"2022-05-22",distribution
4506,"2022-05-24",distribution
4507,"2022-06-08",contribution
4508,"2022-05-29",distribution
4509,"2022-05-30",contribution
4510,"2022-05-30",distribution
4511,"2022-06-05",distribution
4512,"2022-06-05",distribution
4513,"2022-06-13",contribution
4514,"2022-06-20",distribution
4515,"2022-06-16",distribution
4516,"2022-06-26",contribution
4517,"2022-06-08",recalled_contribution
4518,"2022-06-23",distribution
4519,"2022-07-04",contribution
4520,"2022-06-22",distribution
4521,"2022-06-30",contribution
4522,"2022-06-30",interest_expense
4523,"2022-06-22",contribution
4524,"2022-06-22",distribution
4525,"2022-06-26",distribution
4526,"2022-06-27",distribution
4527,"2022-07-05",contribution
4528,"2022-07-11",contribution
4529,"2022-07-06",distribution
4530,"2022-07-11",distribution
4531,"2022-07-03",distribution
4532,"2022-07-14",contribution
4533,"2022-07-14",distribution
4534,"2022-07-14",distribution
4535,"2022-07-14",tax
4536,"2022-07-14",contribution
4537,"2022-07-14",distribution
4538,"2022-07-14",distribution
4539,"2022-07-14",tax
4540,"2022-07-14",contribution
4541,"2022-07-14",distribution
4542,"2022-07-14",distribution
4543,"2022-07-14",tax
4544,"2022-07-14",contribution
4545,"2022-07-14",distribution
4546,"2022-07-14",distribution
4547,"2022-07-14",tax
4548,"2022-07-04",distribution
4549,"2022-06-29",distribution
4550,"2022-07-12",distribution
4551,"2022-07-13",contribution
4552,"2022-07-10",distribution
4553,"2022-07-24",contribution
4554,"2022-07-14",contribution
4555,"2022-07-06",distribution
4556,"2022-07-11",distribution
4557,"2022-07-25",contribution
4558,"2022-07-27",contribution
4559,"2022-07-13",distribution
4560,"2022-08-01",contribution
4561,"2022-07-19",distribution
4562,"2022-07-19",contribution
4563,"2022-07-28",distribution
4564,"2022-07-26",distribution
4565,"2022-08-11",contribution
4566,"2022-07-31",contribution
4567,"2022-07-31",distribution
4568,"2022-07-31",tax
4569,"2022-08-01",distribution
4570,"2022-08-01",distribution
4571,"2022-08-01",distribution
4572,"2022-08-01",distribution
4573,"2022-08-02",distribution
4574,"2022-08-02",distribution
4575,"2022-08-04",distribution
4576,"2022-08-16",contribution
4577,"2022-08-15",contribution
4578,"2022-08-22",contribution
4579,"2022-08-07",distribution
4580,"2022-08-23",contribution
4581,"2022-08-08",distribution
4582,"2022-08-09",distribution
4583,"2022-08-10",distribution
4584,"2022-08-10",distribution
4585,"2022-08-16",distribution
4586,"2022-08-24",contribution
4587,"2022-08-21",distribution
4588,"2022-08-21",distribution
4589,"2022-08-21",distribution
4590,"2022-08-21",distribution
4591,"2022-08-21",distribution
4592,"2022-08-28",contribution
4593,"2022-08-21",unfunded_adjustment
4594,"2022-08-24",distribution
4595,"2022-09-11",contribution
4596,"2022-08-31",distribution
4597,"2022-09-01",distribution
4598,"2022-09-01",distribution
4599,"2022-08-21",distribution
4600,"2022-09-22",contribution
4601,"2022-09-25",contribution
4602,"2022-09-25",contribution
4603,"2022-09-25",contribution
4604,"2022-09-27",contribution
4605,"2022-09-28",contribution
4606,"2022-10-02",contribution
4607,"2022-09-26",distribution
4608,"2022-09-26",contribution
4609,"2022-09-26",distribution
4610,"2022-09-27",distribution
4611,"2022-09-27",tax
4612,"2022-09-28",distribution
4613,"2022-09-28",distribution
4614,"2022-09-28",distribution
4615,"2022-09-28",distribution
4616,"2022-10-06",contribution
4617,"2022-10-06",distribution
4618,"2022-10-03",distribution
4619,"2022-10-11",distribution
4620,"2022-10-11",distribution
4621,"2022-10-12",distribution
4622,"2022-10-10",distribution
4623,"2022-10-26",contribution
4624,"2022-10-26",distribution
4625,"2022-10-26",contribution
4626,"2022-10-26",distribution
4627,"2022-10-26",contribution
4628,"2022-10-26",distribution
4629,"2022-10-26",contribution
4630,"2022-10-26",distribution
4631,"2022-10-27",contribution
4632,"2022-10-25",contribution
4633,"2022-10-25",distribution
4634,"2022-10-16",distribution
4635,"2022-10-16",contribution
4636,"2022-10-20",distribution
4637,"2022-10-20",distribution
4638,"2022-10-20",distribution
4639,"2022-11-07",contribution
4640,"2022-11-01",contribution
4641,"2022-11-10",contribution
4642,"2022-11-01",distribution
4643,"2022-11-01",distribution
4644,"2022-11-01",distribution
4645,"2022-11-01",distribution
4646,"2022-11-02",distribution
4647,"2022-11-02",distribution
4648,"2022-11-02",distribution
4649,"2022-11-02",distribution
4650,"2022-11-03",distribution
4651,"2022-11-03",contribution
4652,"2022-11-09",distribution
4653,"2022-11-10",distribution
4654,"2022-11-10",contribution
4655,"2022-11-13",distribution
4656,"2022-11-13",distribution
4657,"2022-11-15",distribution
4658,"2022-11-22",distribution
4659,"2022-11-23",distribution
4660,"2022-11-24",distribution
4661,"2022-11-24",distribution
4662,"2022-12-04",contribution
4663,"2022-12-12",contribution
4664,"2022-11-30",distribution
4665,"2022-11-30",distribution
4666,"2022-12-04",distribution
4667,"2022-12-04",distribution
4668,"2022-12-04",distribution
4669,"2022-12-04",distribution
4670,"2022-12-08",distribution
4671,"2022-12-25",contribution
4672,"2022-12-25",distribution
4673,"2022-12-19",contribution
4674,"2022-12-14",distribution
4675,"2022-12-26",contribution
4676,"2022-12-26",distribution
4677,"2022-12-26",contribution
4678,"2022-12-26",distribution
4679,"2022-12-26",contribution
4680,"2022-12-26",distribution
4681,"2022-12-26",contribution
4682,"2022-12-26",distribution
4683,"2022-12-27",contribution
4684,"2022-11-10",distribution
4685,"2022-12-12",unfunded_adjustment
4686,"2022-12-12",unfunded_adjustment
4687,"2022-12-27",distribution
4688,"2022-12-21",distribution
4689,"2022-12-21",distribution
4690,"2022-12-21",distribution
4691,"2022-12-21",distribution
4692,"2022-12-25",contribution
4693,"2022-12-22",distribution
